experiment	id	split	query	expectedDomain	relevantSections	rank	source	section	domain	chunkIndex	score
bge-m3/补充语料纯向量	H13	holdout	SQL 的 P99 最近持续恶化	mysql	[mysql:1, mysql:5, mysql:6]	11	thread-pool-exhaustion.md	2. 典型异常现象	thread-pool	1	0.4515659664767881
bge-m3/补充语料纯向量	H13	holdout	SQL 的 P99 最近持续恶化	mysql	[mysql:1, mysql:5, mysql:6]	12	kafka-consumer-lag.md	6. 判断原则	kafka	6	0.45093338045280945
bge-m3/补充语料纯向量	H13	holdout	SQL 的 P99 最近持续恶化	mysql	[mysql:1, mysql:5, mysql:6]	13	thread-pool-exhaustion.md	5. 与 Kafka 消费的关系	thread-pool	5	0.45079960586999274
bge-m3/补充语料纯向量	H13	holdout	SQL 的 P99 最近持续恶化	mysql	[mysql:1, mysql:5, mysql:6]	14	thread-pool-exhaustion.md	7. 处理原则	thread-pool	7	0.44208709504299437
bge-m3/补充语料纯向量	H13	holdout	SQL 的 P99 最近持续恶化	mysql	[mysql:1, mysql:5, mysql:6]	15	thread-pool-exhaustion.md	6. 判断原则	thread-pool	6	0.43418327208059765
bge-m3/补充语料纯向量	H13	holdout	SQL 的 P99 最近持续恶化	mysql	[mysql:1, mysql:5, mysql:6]	16	kafka-consumer-lag.md	3. 常见原因	kafka	3	0.4293877101917511
bge-m3/补充语料纯向量	H13	holdout	SQL 的 P99 最近持续恶化	mysql	[mysql:1, mysql:5, mysql:6]	17	thread-pool-exhaustion.md	2. 典型异常现象	thread-pool	2	0.42041369932269723
bge-m3/补充语料纯向量	H13	holdout	SQL 的 P99 最近持续恶化	mysql	[mysql:1, mysql:5, mysql:6]	18	thread-pool-exhaustion.md	3. 常见原因	thread-pool	3	0.4160947427665239
bge-m3/补充语料纯向量	H13	holdout	SQL 的 P99 最近持续恶化	mysql	[mysql:1, mysql:5, mysql:6]	19	kafka-consumer-lag.md	2. 如何判断真正存在消费积压	kafka	2	0.4061532141612084
bge-m3/补充语料纯向量	H13	holdout	SQL 的 P99 最近持续恶化	mysql	[mysql:1, mysql:5, mysql:6]	20	kafka-consumer-lag.md	2. 如何判断真正存在消费积压	kafka	1	0.39961231934236047
bge-m3/补充语料纯向量	H14	holdout	HikariCP 没有闲置连接，线程排队取连接	mysql	[mysql:2]	1	mysql-slow-query.md	2. 数据库连接池异常	mysql	1	0.5906435655573827
bge-m3/补充语料纯向量	H14	holdout	HikariCP 没有闲置连接，线程排队取连接	mysql	[mysql:2]	2	thread-pool-exhaustion.md	7. 处理原则	thread-pool	7	0.5395772362765772
bge-m3/补充语料纯向量	H14	holdout	HikariCP 没有闲置连接，线程排队取连接	mysql	[mysql:2]	3	thread-pool-exhaustion.md	4. 推荐排查顺序	thread-pool	4	0.5285981961723443
bge-m3/补充语料纯向量	H14	holdout	HikariCP 没有闲置连接，线程排队取连接	mysql	[mysql:2]	4	thread-pool-exhaustion.md	3. 常见原因	thread-pool	3	0.5210805560447374
bge-m3/补充语料纯向量	H14	holdout	HikariCP 没有闲置连接，线程排队取连接	mysql	[mysql:2]	5	thread-pool-exhaustion.md	5. 与 Kafka 消费的关系	thread-pool	5	0.5141634633360777
bge-m3/补充语料纯向量	H14	holdout	HikariCP 没有闲置连接，线程排队取连接	mysql	[mysql:2]	6	thread-pool-exhaustion.md	2. 典型异常现象	thread-pool	1	0.5138200740498792
bge-m3/补充语料纯向量	H14	holdout	HikariCP 没有闲置连接，线程排队取连接	mysql	[mysql:2]	7	thread-pool-exhaustion.md	2. 典型异常现象	thread-pool	2	0.5113813501300938
bge-m3/补充语料纯向量	H14	holdout	HikariCP 没有闲置连接，线程排队取连接	mysql	[mysql:2]	8	thread-pool-exhaustion.md	6. 判断原则	thread-pool	6	0.5088049377472329
bge-m3/补充语料纯向量	H14	holdout	HikariCP 没有闲置连接，线程排队取连接	mysql	[mysql:2]	9	thread-pool-exhaustion.md	1. 线程池饱和是什么	thread-pool	0	0.5054891142184259
bge-m3/补充语料纯向量	H14	holdout	HikariCP 没有闲置连接，线程排队取连接	mysql	[mysql:2]	10	mysql-slow-query.md	7. 处理原则	mysql	6	0.5033003111483557
bge-m3/补充语料纯向量	H14	holdout	HikariCP 没有闲置连接，线程排队取连接	mysql	[mysql:2]	11	kafka-consumer-lag.md	5. 推荐排查顺序	kafka	5	0.4983609910872528
bge-m3/补充语料纯向量	H14	holdout	HikariCP 没有闲置连接，线程排队取连接	mysql	[mysql:2]	12	kafka-consumer-lag.md	7. 处理原则	kafka	7	0.4963470975830562
bge-m3/补充语料纯向量	H14	holdout	HikariCP 没有闲置连接，线程排队取连接	mysql	[mysql:2]	13	mysql-slow-query.md	4. 对 Java 服务的影响	mysql	3	0.48967737803533684
bge-m3/补充语料纯向量	H14	holdout	HikariCP 没有闲置连接，线程排队取连接	mysql	[mysql:2]	14	mysql-slow-query.md	5. 推荐排查顺序	mysql	4	0.4683597683907753
bge-m3/补充语料纯向量	H14	holdout	HikariCP 没有闲置连接，线程排队取连接	mysql	[mysql:2]	15	kafka-consumer-lag.md	3. 常见原因	kafka	3	0.4623940385309738
bge-m3/补充语料纯向量	H14	holdout	HikariCP 没有闲置连接，线程排队取连接	mysql	[mysql:2]	16	mysql-slow-query.md	6. 判断原则	mysql	5	0.46095194458934363
bge-m3/补充语料纯向量	H14	holdout	HikariCP 没有闲置连接，线程排队取连接	mysql	[mysql:2]	17	kafka-consumer-lag.md	4. Consumer 与 Partition	kafka	4	0.45808031271475885
bge-m3/补充语料纯向量	H14	holdout	HikariCP 没有闲置连接，线程排队取连接	mysql	[mysql:2]	18	kafka-consumer-lag.md	6. 判断原则	kafka	6	0.4490391192529996
bge-m3/补充语料纯向量	H14	holdout	HikariCP 没有闲置连接，线程排队取连接	mysql	[mysql:2]	19	kafka-consumer-lag.md	1. Consumer Lag 是什么	kafka	0	0.4346713902959359
bge-m3/补充语料纯向量	H14	holdout	HikariCP 没有闲置连接，线程排队取连接	mysql	[mysql:2]	20	kafka-consumer-lag.md	2. 如何判断真正存在消费积压	kafka	1	0.43301745636208194
bge-m3/补充语料纯向量	H15	holdout	查询扫描行数太多该检查执行计划吗	mysql	[mysql:3, mysql:5]	1	thread-pool-exhaustion.md	4. 推荐排查顺序	thread-pool	4	0.5861313877749706
bge-m3/补充语料纯向量	H15	holdout	查询扫描行数太多该检查执行计划吗	mysql	[mysql:3, mysql:5]	2	kafka-consumer-lag.md	5. 推荐排查顺序	kafka	5	0.5502745001362948
bge-m3/补充语料纯向量	H15	holdout	查询扫描行数太多该检查执行计划吗	mysql	[mysql:3, mysql:5]	3	mysql-slow-query.md	5. 推荐排查顺序	mysql	4	0.5491519546108553
bge-m3/补充语料纯向量	H15	holdout	查询扫描行数太多该检查执行计划吗	mysql	[mysql:3, mysql:5]	4	mysql-slow-query.md	7. 处理原则	mysql	6	0.5423561011341338
bge-m3/补充语料纯向量	H15	holdout	查询扫描行数太多该检查执行计划吗	mysql	[mysql:3, mysql:5]	5	kafka-consumer-lag.md	7. 处理原则	kafka	7	0.5402917217861167
bge-m3/补充语料纯向量	H15	holdout	查询扫描行数太多该检查执行计划吗	mysql	[mysql:3, mysql:5]	6	thread-pool-exhaustion.md	2. 典型异常现象	thread-pool	1	0.5366798435629183
bge-m3/补充语料纯向量	H15	holdout	查询扫描行数太多该检查执行计划吗	mysql	[mysql:3, mysql:5]	7	thread-pool-exhaustion.md	6. 判断原则	thread-pool	6	0.534856541906188
bge-m3/补充语料纯向量	H15	holdout	查询扫描行数太多该检查执行计划吗	mysql	[mysql:3, mysql:5]	8	thread-pool-exhaustion.md	7. 处理原则	thread-pool	7	0.5337296124730235
bge-m3/补充语料纯向量	H15	holdout	查询扫描行数太多该检查执行计划吗	mysql	[mysql:3, mysql:5]	9	mysql-slow-query.md	3. 常见慢查询原因	mysql	2	0.5176355754682694
bge-m3/补充语料纯向量	H15	holdout	查询扫描行数太多该检查执行计划吗	mysql	[mysql:3, mysql:5]	10	thread-pool-exhaustion.md	1. 线程池饱和是什么	thread-pool	0	0.517217009233489
bge-m3/补充语料纯向量	H15	holdout	查询扫描行数太多该检查执行计划吗	mysql	[mysql:3, mysql:5]	11	kafka-consumer-lag.md	2. 如何判断真正存在消费积压	kafka	1	0.5145009738802334
bge-m3/补充语料纯向量	H15	holdout	查询扫描行数太多该检查执行计划吗	mysql	[mysql:3, mysql:5]	12	mysql-slow-query.md	6. 判断原则	mysql	5	0.50196062022573
bge-m3/补充语料纯向量	H15	holdout	查询扫描行数太多该检查执行计划吗	mysql	[mysql:3, mysql:5]	13	kafka-consumer-lag.md	6. 判断原则	kafka	6	0.49932289151787124
bge-m3/补充语料纯向量	H15	holdout	查询扫描行数太多该检查执行计划吗	mysql	[mysql:3, mysql:5]	14	thread-pool-exhaustion.md	2. 典型异常现象	thread-pool	2	0.4987293631217873
bge-m3/补充语料纯向量	H15	holdout	查询扫描行数太多该检查执行计划吗	mysql	[mysql:3, mysql:5]	15	mysql-slow-query.md	1. 数据库变慢是什么	mysql	0	0.49240018585920153
bge-m3/补充语料纯向量	H15	holdout	查询扫描行数太多该检查执行计划吗	mysql	[mysql:3, mysql:5]	16	mysql-slow-query.md	4. 对 Java 服务的影响	mysql	3	0.4873212430680209
bge-m3/补充语料纯向量	H15	holdout	查询扫描行数太多该检查执行计划吗	mysql	[mysql:3, mysql:5]	17	kafka-consumer-lag.md	2. 如何判断真正存在消费积压	kafka	2	0.48676872805470434
bge-m3/补充语料纯向量	H15	holdout	查询扫描行数太多该检查执行计划吗	mysql	[mysql:3, mysql:5]	18	kafka-consumer-lag.md	4. Consumer 与 Partition	kafka	4	0.4830713138219159
bge-m3/补充语料纯向量	H15	holdout	查询扫描行数太多该检查执行计划吗	mysql	[mysql:3, mysql:5]	19	mysql-slow-query.md	2. 数据库连接池异常	mysql	1	0.48192444228237585
bge-m3/补充语料纯向量	H15	holdout	查询扫描行数太多该检查执行计划吗	mysql	[mysql:3, mysql:5]	20	thread-pool-exhaustion.md	3. 常见原因	thread-pool	3	0.4816872873791711
bge-m3/补充语料纯向量	H16	holdout	长事务和锁等待会使 SQL 变慢吗	mysql	[mysql:3, mysql:5]	1	mysql-slow-query.md	4. 对 Java 服务的影响	mysql	3	0.6992889938619913
bge-m3/补充语料纯向量	H16	holdout	长事务和锁等待会使 SQL 变慢吗	mysql	[mysql:3, mysql:5]	2	mysql-slow-query.md	1. 数据库变慢是什么	mysql	0	0.6626718834247461
bge-m3/补充语料纯向量	H16	holdout	长事务和锁等待会使 SQL 变慢吗	mysql	[mysql:3, mysql:5]	3	mysql-slow-query.md	6. 判断原则	mysql	5	0.6581583792443401
bge-m3/补充语料纯向量	H16	holdout	长事务和锁等待会使 SQL 变慢吗	mysql	[mysql:3, mysql:5]	4	mysql-slow-query.md	7. 处理原则	mysql	6	0.6451471986271519
bge-m3/补充语料纯向量	H16	holdout	长事务和锁等待会使 SQL 变慢吗	mysql	[mysql:3, mysql:5]	5	mysql-slow-query.md	3. 常见慢查询原因	mysql	2	0.6414445278876373
bge-m3/补充语料纯向量	H16	holdout	长事务和锁等待会使 SQL 变慢吗	mysql	[mysql:3, mysql:5]	6	mysql-slow-query.md	5. 推荐排查顺序	mysql	4	0.6038431333818154
bge-m3/补充语料纯向量	H16	holdout	长事务和锁等待会使 SQL 变慢吗	mysql	[mysql:3, mysql:5]	7	mysql-slow-query.md	2. 数据库连接池异常	mysql	1	0.5793801155895947
bge-m3/补充语料纯向量	H16	holdout	长事务和锁等待会使 SQL 变慢吗	mysql	[mysql:3, mysql:5]	8	thread-pool-exhaustion.md	4. 推荐排查顺序	thread-pool	4	0.5320181967003825
bge-m3/补充语料纯向量	H16	holdout	长事务和锁等待会使 SQL 变慢吗	mysql	[mysql:3, mysql:5]	9	kafka-consumer-lag.md	7. 处理原则	kafka	7	0.5284259825641535
bge-m3/补充语料纯向量	H16	holdout	长事务和锁等待会使 SQL 变慢吗	mysql	[mysql:3, mysql:5]	10	kafka-consumer-lag.md	5. 推荐排查顺序	kafka	5	0.5071274184768776
bge-m3/补充语料纯向量	H16	holdout	长事务和锁等待会使 SQL 变慢吗	mysql	[mysql:3, mysql:5]	11	thread-pool-exhaustion.md	5. 与 Kafka 消费的关系	thread-pool	5	0.5065003974143196
bge-m3/补充语料纯向量	H16	holdout	长事务和锁等待会使 SQL 变慢吗	mysql	[mysql:3, mysql:5]	12	kafka-consumer-lag.md	6. 判断原则	kafka	6	0.5054487134115114
bge-m3/补充语料纯向量	H16	holdout	长事务和锁等待会使 SQL 变慢吗	mysql	[mysql:3, mysql:5]	13	kafka-consumer-lag.md	3. 常见原因	kafka	3	0.49860312015479885
bge-m3/补充语料纯向量	H16	holdout	长事务和锁等待会使 SQL 变慢吗	mysql	[mysql:3, mysql:5]	14	thread-pool-exhaustion.md	7. 处理原则	thread-pool	7	0.4950164435711749
bge-m3/补充语料纯向量	H16	holdout	长事务和锁等待会使 SQL 变慢吗	mysql	[mysql:3, mysql:5]	15	thread-pool-exhaustion.md	2. 典型异常现象	thread-pool	1	0.47855993721961193
bge-m3/补充语料纯向量	H16	holdout	长事务和锁等待会使 SQL 变慢吗	mysql	[mysql:3, mysql:5]	16	thread-pool-exhaustion.md	6. 判断原则	thread-pool	6	0.47832881758477186
bge-m3/补充语料纯向量	H16	holdout	长事务和锁等待会使 SQL 变慢吗	mysql	[mysql:3, mysql:5]	17	thread-pool-exhaustion.md	2. 典型异常现象	thread-pool	2	0.4765945007188756
bge-m3/补充语料纯向量	H16	holdout	长事务和锁等待会使 SQL 变慢吗	mysql	[mysql:3, mysql:5]	18	kafka-consumer-lag.md	2. 如何判断真正存在消费积压	kafka	1	0.47044987360087903
bge-m3/补充语料纯向量	H16	holdout	长事务和锁等待会使 SQL 变慢吗	mysql	[mysql:3, mysql:5]	19	kafka-consumer-lag.md	4. Consumer 与 Partition	kafka	4	0.463611564305209
bge-m3/补充语料纯向量	H16	holdout	长事务和锁等待会使 SQL 变慢吗	mysql	[mysql:3, mysql:5]	20	thread-pool-exhaustion.md	3. 常见原因	thread-pool	3	0.4594456787073852
bge-m3/补充语料纯向量	H17	holdout	SQL 返回很慢导致连接长时间不释放	mysql	[mysql:4, mysql:6]	1	mysql-slow-query.md	7. 处理原则	mysql	6	0.6621631770523205
bge-m3/补充语料纯向量	H17	holdout	SQL 返回很慢导致连接长时间不释放	mysql	[mysql:4, mysql:6]	2	mysql-slow-query.md	6. 判断原则	mysql	5	0.6617084132247125
bge-m3/补充语料纯向量	H17	holdout	SQL 返回很慢导致连接长时间不释放	mysql	[mysql:4, mysql:6]	3	mysql-slow-query.md	4. 对 Java 服务的影响	mysql	3	0.6616073237200591
bge-m3/补充语料纯向量	H17	holdout	SQL 返回很慢导致连接长时间不释放	mysql	[mysql:4, mysql:6]	4	mysql-slow-query.md	3. 常见慢查询原因	mysql	2	0.6469572817759709
bge-m3/补充语料纯向量	H17	holdout	SQL 返回很慢导致连接长时间不释放	mysql	[mysql:4, mysql:6]	5	mysql-slow-query.md	1. 数据库变慢是什么	mysql	0	0.6449713091526632
bge-m3/补充语料纯向量	H17	holdout	SQL 返回很慢导致连接长时间不释放	mysql	[mysql:4, mysql:6]	6	mysql-slow-query.md	2. 数据库连接池异常	mysql	1	0.6424798069810621
bge-m3/补充语料纯向量	H17	holdout	SQL 返回很慢导致连接长时间不释放	mysql	[mysql:4, mysql:6]	7	mysql-slow-query.md	5. 推荐排查顺序	mysql	4	0.6183570200120535
bge-m3/补充语料纯向量	H17	holdout	SQL 返回很慢导致连接长时间不释放	mysql	[mysql:4, mysql:6]	8	thread-pool-exhaustion.md	2. 典型异常现象	thread-pool	2	0.5475697197952312
bge-m3/补充语料纯向量	H17	holdout	SQL 返回很慢导致连接长时间不释放	mysql	[mysql:4, mysql:6]	9	thread-pool-exhaustion.md	3. 常见原因	thread-pool	3	0.5456622134060506
bge-m3/补充语料纯向量	H17	holdout	SQL 返回很慢导致连接长时间不释放	mysql	[mysql:4, mysql:6]	10	thread-pool-exhaustion.md	4. 推荐排查顺序	thread-pool	4	0.5412265013186373
bge-m3/补充语料纯向量	H17	holdout	SQL 返回很慢导致连接长时间不释放	mysql	[mysql:4, mysql:6]	11	thread-pool-exhaustion.md	2. 典型异常现象	thread-pool	1	0.5349945627144876
bge-m3/补充语料纯向量	H17	holdout	SQL 返回很慢导致连接长时间不释放	mysql	[mysql:4, mysql:6]	12	kafka-consumer-lag.md	7. 处理原则	kafka	7	0.5327707885690038
bge-m3/补充语料纯向量	H17	holdout	SQL 返回很慢导致连接长时间不释放	mysql	[mysql:4, mysql:6]	13	kafka-consumer-lag.md	3. 常见原因	kafka	3	0.5278161515860913
bge-m3/补充语料纯向量	H17	holdout	SQL 返回很慢导致连接长时间不释放	mysql	[mysql:4, mysql:6]	14	thread-pool-exhaustion.md	7. 处理原则	thread-pool	7	0.52191530351928
bge-m3/补充语料纯向量	H17	holdout	SQL 返回很慢导致连接长时间不释放	mysql	[mysql:4, mysql:6]	15	kafka-consumer-lag.md	5. 推荐排查顺序	kafka	5	0.5217455599611367
bge-m3/补充语料纯向量	H17	holdout	SQL 返回很慢导致连接长时间不释放	mysql	[mysql:4, mysql:6]	16	thread-pool-exhaustion.md	5. 与 Kafka 消费的关系	thread-pool	5	0.5155112989467581
bge-m3/补充语料纯向量	H17	holdout	SQL 返回很慢导致连接长时间不释放	mysql	[mysql:4, mysql:6]	17	kafka-consumer-lag.md	6. 判断原则	kafka	6	0.5077903857481055
bge-m3/补充语料纯向量	H17	holdout	SQL 返回很慢导致连接长时间不释放	mysql	[mysql:4, mysql:6]	18	thread-pool-exhaustion.md	6. 判断原则	thread-pool	6	0.49954019474573
bge-m3/补充语料纯向量	H17	holdout	SQL 返回很慢导致连接长时间不释放	mysql	[mysql:4, mysql:6]	19	kafka-consumer-lag.md	2. 如何判断真正存在消费积压	kafka	1	0.458745800032468
bge-m3/补充语料纯向量	H17	holdout	SQL 返回很慢导致连接长时间不释放	mysql	[mysql:4, mysql:6]	20	kafka-consumer-lag.md	1. Consumer Lag 是什么	kafka	0	0.4413327381612005
bge-m3/补充语料纯向量	H18	holdout	MySQL 已经很忙，调大连接数能解决吗	mysql	[mysql:7]	1	mysql-slow-query.md	7. 处理原则	mysql	6	0.6989501025811251
bge-m3/补充语料纯向量	H18	holdout	MySQL 已经很忙，调大连接数能解决吗	mysql	[mysql:7]	2	mysql-slow-query.md	2. 数据库连接池异常	mysql	1	0.6089637980576058
bge-m3/补充语料纯向量	H18	holdout	MySQL 已经很忙，调大连接数能解决吗	mysql	[mysql:7]	3	mysql-slow-query.md	6. 判断原则	mysql	5	0.603111780802658
bge-m3/补充语料纯向量	H18	holdout	MySQL 已经很忙，调大连接数能解决吗	mysql	[mysql:7]	4	thread-pool-exhaustion.md	7. 处理原则	thread-pool	7	0.6012142830896952
bge-m3/补充语料纯向量	H18	holdout	MySQL 已经很忙，调大连接数能解决吗	mysql	[mysql:7]	5	mysql-slow-query.md	4. 对 Java 服务的影响	mysql	3	0.5899755084427124
bge-m3/补充语料纯向量	H18	holdout	MySQL 已经很忙，调大连接数能解决吗	mysql	[mysql:7]	6	kafka-consumer-lag.md	7. 处理原则	kafka	7	0.5728662358461678
bge-m3/补充语料纯向量	H18	holdout	MySQL 已经很忙，调大连接数能解决吗	mysql	[mysql:7]	7	mysql-slow-query.md	5. 推荐排查顺序	mysql	4	0.5720724121138516
bge-m3/补充语料纯向量	H18	holdout	MySQL 已经很忙，调大连接数能解决吗	mysql	[mysql:7]	8	mysql-slow-query.md	1. 数据库变慢是什么	mysql	0	0.5405995024322574
bge-m3/补充语料纯向量	H18	holdout	MySQL 已经很忙，调大连接数能解决吗	mysql	[mysql:7]	9	mysql-slow-query.md	3. 常见慢查询原因	mysql	2	0.5398002380311471
